OID_,X,Y,smi22_Clip_Band_1
30885,332640.000000000000000,4038960.000000000000000,0.2465129
30886,332670.000000000000000,4038960.000000000000000,0.2395537
30887,332700.000000000000000,4038960.000000000000000,0.2416639
30888,332730.000000000000000,4038960.000000000000000,0.2632054
30889,332760.000000000000000,4038960.000000000000000,0.2683696
30890,332790.000000000000000,4038960.000000000000000,0.2546385
30891,332820.000000000000000,4038960.000000000000000,0.2365786
30892,332850.000000000000000,4038960.000000000000000,0.2248161
30893,332880.000000000000000,4038960.000000000000000,0.2166952
30894,332910.000000000000000,4038960.000000000000000,0.2048740
30895,332940.000000000000000,4038960.000000000000000,0.1973538
30896,332970.000000000000000,4038960.000000000000000,0.2129099
30897,333000.000000000000000,4038960.000000000000000,0.2137331
30898,333030.000000000000000,4038960.000000000000000,0.2098780
30899,333060.000000000000000,4038960.000000000000000,0.1929362
30900,333090.000000000000000,4038960.000000000000000,0.1933353
30901,333120.000000000000000,4038960.000000000000000,0.1962847
30902,333150.000000000000000,4038960.000000000000000,0.1939903
30903,333180.000000000000000,4038960.000000000000000,0.1892373
30904,333210.000000000000000,4038960.000000000000000,0.1851846
30905,333240.000000000000000,4038960.000000000000000,0.1992365
30906,333270.000000000000000,4038960.000000000000000,0.1993280
30907,333300.000000000000000,4038960.000000000000000,0.2185178
30908,333330.000000000000000,4038960.000000000000000,0.2437259
30909,333360.000000000000000,4038960.000000000000000,0.2967915
30910,333390.000000000000000,4038960.000000000000000,0.2591327
30911,333420.000000000000000,4038960.000000000000000,0.2498990
30912,333450.000000000000000,4038960.000000000000000,0.2015976
30913,333480.000000000000000,4038960.000000000000000,0.1820694
30914,333510.000000000000000,4038960.000000000000000,0.1772052
30915,333540.000000000000000,4038960.000000000000000,0.1728841
30916,333570.000000000000000,4038960.000000000000000,0.1620377
30917,333600.000000000000000,4038960.000000000000000,0.1662403
30918,333630.000000000000000,4038960.000000000000000,0.1624142
30919,333660.000000000000000,4038960.000000000000000,0.1721637
30920,333690.000000000000000,4038960.000000000000000,0.1749932
30921,333720.000000000000000,4038960.000000000000000,0.1725888
30922,333750.000000000000000,4038960.000000000000000,0.1775829
30923,333780.000000000000000,4038960.000000000000000,0.1870815
30924,333810.000000000000000,4038960.000000000000000,0.1984308
30925,333840.000000000000000,4038960.000000000000000,0.1998693
30926,333870.000000000000000,4038960.000000000000000,0.1905182
30927,333900.000000000000000,4038960.000000000000000,0.1877775
30928,333930.000000000000000,4038960.000000000000000,0.1819431
30929,333960.000000000000000,4038960.000000000000000,0.1858000
30930,333990.000000000000000,4038960.000000000000000,0.1928442
30931,334020.000000000000000,4038960.000000000000000,0.1904182
30932,334050.000000000000000,4038960.000000000000000,0.1952259
30933,334080.000000000000000,4038960.000000000000000,0.2021265
30934,334110.000000000000000,4038960.000000000000000,0.2041438
30935,329760.000000000000000,4038930.000000000000000,0.2299576
30936,329790.000000000000000,4038930.000000000000000,0.2238854
30937,329820.000000000000000,4038930.000000000000000,0.2186147
30938,329850.000000000000000,4038930.000000000000000,0.2067489
30939,329880.000000000000000,4038930.000000000000000,0.1953271
30940,329910.000000000000000,4038930.000000000000000,0.1838546
30941,329940.000000000000000,4038930.000000000000000,0.1747725
30942,329970.000000000000000,4038930.000000000000000,0.1859784
30943,330000.000000000000000,4038930.000000000000000,0.1894318
30944,330030.000000000000000,4038930.000000000000000,0.1907120
30945,330060.000000000000000,4038930.000000000000000,0.1742842
30946,330090.000000000000000,4038930.000000000000000,0.1579475
30947,330120.000000000000000,4038930.000000000000000,0.1562646
30948,330150.000000000000000,4038930.000000000000000,0.1458320
30949,330180.000000000000000,4038930.000000000000000,0.1474832
30950,330210.000000000000000,4038930.000000000000000,0.1662930
30951,330240.000000000000000,4038930.000000000000000,0.1806786
30952,330270.000000000000000,4038930.000000000000000,0.1972963
30953,330300.000000000000000,4038930.000000000000000,0.1656909
30954,330330.000000000000000,4038930.000000000000000,0.1510837
30955,330360.000000000000000,4038930.000000000000000,0.1509312
30956,330390.000000000000000,4038930.000000000000000,0.1509621
30957,330420.000000000000000,4038930.000000000000000,0.1525216
30958,330450.000000000000000,4038930.000000000000000,0.1521242
30959,330480.000000000000000,4038930.000000000000000,0.1476547
30960,330510.000000000000000,4038930.000000000000000,0.1452621
30961,330540.000000000000000,4038930.000000000000000,0.1488422
30962,330570.000000000000000,4038930.000000000000000,0.1530623
30963,330600.000000000000000,4038930.000000000000000,0.1539538
30964,330630.000000000000000,4038930.000000000000000,0.1604304
30965,330660.000000000000000,4038930.000000000000000,0.1743964
30966,330690.000000000000000,4038930.000000000000000,0.2034581
30967,330720.000000000000000,4038930.000000000000000,0.2102133
30968,330750.000000000000000,4038930.000000000000000,0.2058233
30969,330780.000000000000000,4038930.000000000000000,0.2277039
30970,330810.000000000000000,4038930.000000000000000,0.1749554
30971,330840.000000000000000,4038930.000000000000000,0.1608112
30972,330870.000000000000000,4038930.000000000000000,0.1690401
30973,330900.000000000000000,4038930.000000000000000,0.2004754
30974,330930.000000000000000,4038930.000000000000000,0.2336920
30975,330960.000000000000000,4038930.000000000000000,0.2434763
30976,330990.000000000000000,4038930.000000000000000,0.2203539
30977,331020.000000000000000,4038930.000000000000000,0.2165805
30978,331050.000000000000000,4038930.000000000000000,0.2147812
30979,331080.000000000000000,4038930.000000000000000,0.2091789
30980,331110.000000000000000,4038930.000000000000000,0.2040186
30981,331140.000000000000000,4038930.000000000000000,0.1944784
30982,331170.000000000000000,4038930.000000000000000,0.1972618
30983,331200.000000000000000,4038930.000000000000000,0.1992193
30984,331230.000000000000000,4038930.000000000000000,0.2053378
30985,331260.000000000000000,4038930.000000000000000,0.1988880
30986,331290.000000000000000,4038930.000000000000000,0.2059197
30987,331320.000000000000000,4038930.000000000000000,0.2258026
30988,331350.000000000000000,4038930.000000000000000,0.2696326
30989,331380.000000000000000,4038930.000000000000000,0.2733946
30990,331410.000000000000000,4038930.000000000000000,0.2470142
30991,331440.000000000000000,4038930.000000000000000,0.2378180
30992,331470.000000000000000,4038930.000000000000000,0.2353132
30993,331500.000000000000000,4038930.000000000000000,0.2426585
30994,331530.000000000000000,4038930.000000000000000,0.2449675
30995,331560.000000000000000,4038930.000000000000000,0.2506410
30996,331590.000000000000000,4038930.000000000000000,0.2507116
30997,331620.000000000000000,4038930.000000000000000,0.2484142
30998,331650.000000000000000,4038930.000000000000000,0.2511676
30999,331680.000000000000000,4038930.000000000000000,0.2535272
31000,331710.000000000000000,4038930.000000000000000,0.2509690
31001,331740.000000000000000,4038930.000000000000000,0.2571466
31002,331770.000000000000000,4038930.000000000000000,0.2538472
31003,331800.000000000000000,4038930.000000000000000,0.2459002
31004,331830.000000000000000,4038930.000000000000000,0.2504051
31005,331860.000000000000000,4038930.000000000000000,0.2615806
31006,331890.000000000000000,4038930.000000000000000,0.2579595
31007,331920.000000000000000,4038930.000000000000000,0.2551578
31008,331950.000000000000000,4038930.000000000000000,0.2544079
31009,331980.000000000000000,4038930.000000000000000,0.2534485
31010,332010.000000000000000,4038930.000000000000000,0.2460221
31011,332040.000000000000000,4038930.000000000000000,0.2450106
31012,332070.000000000000000,4038930.000000000000000,0.2448253
31013,332100.000000000000000,4038930.000000000000000,0.2357367
31014,332130.000000000000000,4038930.000000000000000,0.2407684
31015,332160.000000000000000,4038930.000000000000000,0.2362977
31016,332190.000000000000000,4038930.000000000000000,0.2421131
31017,332220.000000000000000,4038930.000000000000000,0.2510677
31018,332250.000000000000000,4038930.000000000000000,0.2271442
31019,332280.000000000000000,4038930.000000000000000,0.2213988
31020,332310.000000000000000,4038930.000000000000000,0.2044273
31021,332340.000000000000000,4038930.000000000000000,0.1996123
31022,332370.000000000000000,4038930.000000000000000,0.2043109
31023,332400.000000000000000,4038930.000000000000000,0.1896510
31024,332430.000000000000000,4038930.000000000000000,0.1839765
31025,332460.000000000000000,4038930.000000000000000,0.2184310
31026,332490.000000000000000,4038930.000000000000000,0.2457376
31027,332520.000000000000000,4038930.000000000000000,0.2538539
31028,332550.000000000000000,4038930.000000000000000,0.2301436
31029,332580.000000000000000,4038930.000000000000000,0.2345894
31030,332610.000000000000000,4038930.000000000000000,0.2354387
31031,332640.000000000000000,4038930.000000000000000,0.2403260
31032,332670.000000000000000,4038930.000000000000000,0.2326149
31033,332700.000000000000000,4038930.000000000000000,0.2356904
31034,332730.000000000000000,4038930.000000000000000,0.2304884
31035,332760.000000000000000,4038930.000000000000000,0.2496399
31036,332790.000000000000000,4038930.000000000000000,0.2313696
31037,332820.000000000000000,4038930.000000000000000,0.2104775
31038,332850.000000000000000,4038930.000000000000000,0.2276905
31039,332880.000000000000000,4038930.000000000000000,0.2276745
31040,332910.000000000000000,4038930.000000000000000,0.2196881
31041,332940.000000000000000,4038930.000000000000000,0.2090135
31042,332970.000000000000000,4038930.000000000000000,0.1936246
31043,333000.000000000000000,4038930.000000000000000,0.2065584
31044,333030.000000000000000,4038930.000000000000000,0.2117707
31045,333060.000000000000000,4038930.000000000000000,0.1880184
31046,333090.000000000000000,4038930.000000000000000,0.1770123
31047,333120.000000000000000,4038930.000000000000000,0.1848332
31048,333150.000000000000000,4038930.000000000000000,0.1864397
31049,333180.000000000000000,4038930.000000000000000,0.1786737
31050,333210.000000000000000,4038930.000000000000000,0.1821518
31051,333240.000000000000000,4038930.000000000000000,0.2009903
31052,333270.000000000000000,4038930.000000000000000,0.1821501
31053,333300.000000000000000,4038930.000000000000000,0.1719562
31054,333330.000000000000000,4038930.000000000000000,0.1921927
31055,333360.000000000000000,4038930.000000000000000,0.2348701
31056,333390.000000000000000,4038930.000000000000000,0.2674470
31057,333420.000000000000000,4038930.000000000000000,0.2536002
31058,333450.000000000000000,4038930.000000000000000,0.2004416
31059,333480.000000000000000,4038930.000000000000000,0.1760978
31060,333510.000000000000000,4038930.000000000000000,0.1682937
31061,333540.000000000000000,4038930.000000000000000,0.1655730
31062,333570.000000000000000,4038930.000000000000000,0.1735562
31063,333600.000000000000000,4038930.000000000000000,0.1673351
31064,333630.000000000000000,4038930.000000000000000,0.1567199
31065,333660.000000000000000,4038930.000000000000000,0.1572675
31066,333690.000000000000000,4038930.000000000000000,0.1668175
31067,333720.000000000000000,4038930.000000000000000,0.1694161
31068,333750.000000000000000,4038930.000000000000000,0.1667869
31069,333780.000000000000000,4038930.000000000000000,0.1841751
31070,333810.000000000000000,4038930.000000000000000,0.1886349
31071,333840.000000000000000,4038930.000000000000000,0.1879639
31072,333870.000000000000000,4038930.000000000000000,0.1986554
31073,333900.000000000000000,4038930.000000000000000,0.1886882
31074,333930.000000000000000,4038930.000000000000000,0.1838694
31075,333960.000000000000000,4038930.000000000000000,0.1916912
31076,333990.000000000000000,4038930.000000000000000,0.1947345
31077,334020.000000000000000,4038930.000000000000000,0.1933651
31078,334050.000000000000000,4038930.000000000000000,0.1922102
31079,334080.000000000000000,4038930.000000000000000,0.2047379
31080,334110.000000000000000,4038930.000000000000000,0.1998179
31081,329760.000000000000000,4038900.000000000000000,0.2165985
31082,329790.000000000000000,4038900.000000000000000,0.2088760
31083,329820.000000000000000,4038900.000000000000000,0.2163925
31084,329850.000000000000000,4038900.000000000000000,0.2019476
31085,329880.000000000000000,4038900.000000000000000,0.1845491
31086,329910.000000000000000,4038900.000000000000000,0.1760581
31087,329940.000000000000000,4038900.000000000000000,0.1710719
31088,329970.000000000000000,4038900.000000000000000,0.1777120
31089,330000.000000000000000,4038900.000000000000000,0.1916176
31090,330030.000000000000000,4038900.000000000000000,0.1930573
31091,330060.000000000000000,4038900.000000000000000,0.1796001
31092,330090.000000000000000,4038900.000000000000000,0.1592050
31093,330120.000000000000000,4038900.000000000000000,0.1527826
31094,330150.000000000000000,4038900.000000000000000,0.1497214
31095,330180.000000000000000,4038900.000000000000000,0.1469738
31096,330210.000000000000000,4038900.000000000000000,0.1607296
31097,330240.000000000000000,4038900.000000000000000,0.1766827
31098,330270.000000000000000,4038900.000000000000000,0.1953258
31099,330300.000000000000000,4038900.000000000000000,0.1815479
31100,330330.000000000000000,4038900.000000000000000,0.1556471
31101,330360.000000000000000,4038900.000000000000000,0.1521737
31102,330390.000000000000000,4038900.000000000000000,0.1528009
31103,330420.000000000000000,4038900.000000000000000,0.1502230
31104,330450.000000000000000,4038900.000000000000000,0.1503233
31105,330480.000000000000000,4038900.000000000000000,0.1468623
31106,330510.000000000000000,4038900.000000000000000,0.1448048
31107,330540.000000000000000,4038900.000000000000000,0.1485810
31108,330570.000000000000000,4038900.000000000000000,0.1605102
31109,330600.000000000000000,4038900.000000000000000,0.1654178
31110,330630.000000000000000,4038900.000000000000000,0.1771847
31111,330660.000000000000000,4038900.000000000000000,0.1825151
31112,330690.000000000000000,4038900.000000000000000,0.2018616
31113,330720.000000000000000,4038900.000000000000000,0.2025096
31114,330750.000000000000000,4038900.000000000000000,0.1905103
31115,330780.000000000000000,4038900.000000000000000,0.1994250
31116,330810.000000000000000,4038900.000000000000000,0.2146497
31117,330840.000000000000000,4038900.000000000000000,0.1882975
31118,330870.000000000000000,4038900.000000000000000,0.1844753
31119,330900.000000000000000,4038900.000000000000000,0.2182380
31120,330930.000000000000000,4038900.000000000000000,0.2321978
31121,330960.000000000000000,4038900.000000000000000,0.2237628
31122,330990.000000000000000,4038900.000000000000000,0.2127147
31123,331020.000000000000000,4038900.000000000000000,0.2111347
31124,331050.000000000000000,4038900.000000000000000,0.2065592
31125,331080.000000000000000,4038900.000000000000000,0.2022643
31126,331110.000000000000000,4038900.000000000000000,0.1928464
31127,331140.000000000000000,4038900.000000000000000,0.1908228
31128,331170.000000000000000,4038900.000000000000000,0.1945889
31129,331200.000000000000000,4038900.000000000000000,0.1857472
31130,331230.000000000000000,4038900.000000000000000,0.1849187
31131,331260.000000000000000,4038900.000000000000000,0.1901636
31132,331290.000000000000000,4038900.000000000000000,0.2097574
31133,331320.000000000000000,4038900.000000000000000,0.2566977
31134,331350.000000000000000,4038900.000000000000000,0.2960344
31135,331380.000000000000000,4038900.000000000000000,0.2739355
31136,331410.000000000000000,4038900.000000000000000,0.2387726
31137,331440.000000000000000,4038900.000000000000000,0.2347334
31138,331470.000000000000000,4038900.000000000000000,0.2410585
31139,331500.000000000000000,4038900.000000000000000,0.2409908
31140,331530.000000000000000,4038900.000000000000000,0.2430024
31141,331560.000000000000000,4038900.000000000000000,0.2476613
31142,331590.000000000000000,4038900.000000000000000,0.2583554
31143,331620.000000000000000,4038900.000000000000000,0.2628298
31144,331650.000000000000000,4038900.000000000000000,0.2710240
31145,331680.000000000000000,4038900.000000000000000,0.2600259
31146,331710.000000000000000,4038900.000000000000000,0.2496464
31147,331740.000000000000000,4038900.000000000000000,0.2503825
31148,331770.000000000000000,4038900.000000000000000,0.2485106
31149,331800.000000000000000,4038900.000000000000000,0.2476946
31150,331830.000000000000000,4038900.000000000000000,0.2502150
31151,331860.000000000000000,4038900.000000000000000,0.2553692
31152,331890.000000000000000,4038900.000000000000000,0.2498708
31153,331920.000000000000000,4038900.000000000000000,0.2502482
31154,331950.000000000000000,4038900.000000000000000,0.2440722
31155,331980.000000000000000,4038900.000000000000000,0.2496259
31156,332010.000000000000000,4038900.000000000000000,0.2482040
31157,332040.000000000000000,4038900.000000000000000,0.2471020
31158,332070.000000000000000,4038900.000000000000000,0.2448560
31159,332100.000000000000000,4038900.000000000000000,0.2393181
31160,332130.000000000000000,4038900.000000000000000,0.2444322
31161,332160.000000000000000,4038900.000000000000000,0.2274700
31162,332190.000000000000000,4038900.000000000000000,0.2257424
31163,332220.000000000000000,4038900.000000000000000,0.2279587
31164,332250.000000000000000,4038900.000000000000000,0.2088028
31165,332280.000000000000000,4038900.000000000000000,0.2056032
31166,332310.000000000000000,4038900.000000000000000,0.1980071
31167,332340.000000000000000,4038900.000000000000000,0.2063161
31168,332370.000000000000000,4038900.000000000000000,0.2174782
31169,332400.000000000000000,4038900.000000000000000,0.2196244
31170,332430.000000000000000,4038900.000000000000000,0.2215848
31171,332460.000000000000000,4038900.000000000000000,0.2547794
31172,332490.000000000000000,4038900.000000000000000,0.2609889
31173,332520.000000000000000,4038900.000000000000000,0.2483665
31174,332550.000000000000000,4038900.000000000000000,0.2375804
31175,332580.000000000000000,4038900.000000000000000,0.2275958
31176,332610.000000000000000,4038900.000000000000000,0.2113923
31177,332640.000000000000000,4038900.000000000000000,0.2244505
31178,332670.000000000000000,4038900.000000000000000,0.2354533
31179,332700.000000000000000,4038900.000000000000000,0.2251467
31180,332730.000000000000000,4038900.000000000000000,0.2229290
31181,332760.000000000000000,4038900.000000000000000,0.2115933
31182,332790.000000000000000,4038900.000000000000000,0.2027331
31183,332820.000000000000000,4038900.000000000000000,0.2290291
31184,332850.000000000000000,4038900.000000000000000,0.2345316
31185,332880.000000000000000,4038900.000000000000000,0.2314190
31186,332910.000000000000000,4038900.000000000000000,0.2275827
31187,332940.000000000000000,4038900.000000000000000,0.2223197
31188,332970.000000000000000,4038900.000000000000000,0.1860993
31189,333000.000000000000000,4038900.000000000000000,0.2089540
31190,333030.000000000000000,4038900.000000000000000,0.2000291
31191,333060.000000000000000,4038900.000000000000000,0.1936439
31192,333090.000000000000000,4038900.000000000000000,0.1938625
31193,333120.000000000000000,4038900.000000000000000,0.1932056
31194,333150.000000000000000,4038900.000000000000000,0.1951236
31195,333180.000000000000000,4038900.000000000000000,0.1956929
31196,333210.000000000000000,4038900.000000000000000,0.1907564
31197,333240.000000000000000,4038900.000000000000000,0.1961618
31198,333270.000000000000000,4038900.000000000000000,0.1861992
31199,333300.000000000000000,4038900.000000000000000,0.1886098
31200,333330.000000000000000,4038900.000000000000000,0.2086673
31201,333360.000000000000000,4038900.000000000000000,0.2239715
31202,333390.000000000000000,4038900.000000000000000,0.2329326
31203,333420.000000000000000,4038900.000000000000000,0.2229917
31204,333450.000000000000000,4038900.000000000000000,0.2065555
31205,333480.000000000000000,4038900.000000000000000,0.1732030
31206,333510.000000000000000,4038900.000000000000000,0.1854122
31207,333540.000000000000000,4038900.000000000000000,0.1667480
31208,333570.000000000000000,4038900.000000000000000,0.1634273
31209,333600.000000000000000,4038900.000000000000000,0.1650212
31210,333630.000000000000000,4038900.000000000000000,0.1777554
31211,333660.000000000000000,4038900.000000000000000,0.1876122
31212,333690.000000000000000,4038900.000000000000000,0.1800436
31213,333720.000000000000000,4038900.000000000000000,0.1742986
31214,333750.000000000000000,4038900.000000000000000,0.1582452
31215,333780.000000000000000,4038900.000000000000000,0.1696630
31216,333810.000000000000000,4038900.000000000000000,0.1715801
31217,333840.000000000000000,4038900.000000000000000,0.1768185
31218,333870.000000000000000,4038900.000000000000000,0.1912380
31219,333900.000000000000000,4038900.000000000000000,0.1806021
31220,333930.000000000000000,4038900.000000000000000,0.1818000
31221,333960.000000000000000,4038900.000000000000000,0.1831245
31222,333990.000000000000000,4038900.000000000000000,0.1912841
31223,334020.000000000000000,4038900.000000000000000,0.1846655
31224,334050.000000000000000,4038900.000000000000000,0.1957442
31225,334080.000000000000000,4038900.000000000000000,0.1941149
31226,334110.000000000000000,4038900.000000000000000,0.1960405
31227,329760.000000000000000,4038870.000000000000000,0.2089518
31228,329790.000000000000000,4038870.000000000000000,0.1914809
31229,329820.000000000000000,4038870.000000000000000,0.1944578
31230,329850.000000000000000,4038870.000000000000000,0.1762156
31231,329880.000000000000000,4038870.000000000000000,0.1644647
31232,329910.000000000000000,4038870.000000000000000,0.1732829
31233,329940.000000000000000,4038870.000000000000000,0.1657322
31234,329970.000000000000000,4038870.000000000000000,0.1722025
31235,330000.000000000000000,4038870.000000000000000,0.1899843
31236,330030.000000000000000,4038870.000000000000000,0.1886862
31237,330060.000000000000000,4038870.000000000000000,0.2020218
31238,330090.000000000000000,4038870.000000000000000,0.1880496
31239,330120.000000000000000,4038870.000000000000000,0.1647991
31240,330150.000000000000000,4038870.000000000000000,0.1591984
31241,330180.000000000000000,4038870.000000000000000,0.1553050
31242,330210.000000000000000,4038870.000000000000000,0.1507284
31243,330240.000000000000000,4038870.000000000000000,0.1522322
31244,330270.000000000000000,4038870.000000000000000,0.1793744
31245,330300.000000000000000,4038870.000000000000000,0.1914262
31246,330330.000000000000000,4038870.000000000000000,0.1676126
31247,330360.000000000000000,4038870.000000000000000,0.1606440
31248,330390.000000000000000,4038870.000000000000000,0.1543567
31249,330420.000000000000000,4038870.000000000000000,0.1519399
31250,330450.000000000000000,4038870.000000000000000,0.1518573
31251,330480.000000000000000,4038870.000000000000000,0.1512297
31252,330510.000000000000000,4038870.000000000000000,0.1492150
31253,330540.000000000000000,4038870.000000000000000,0.1544016
31254,330570.000000000000000,4038870.000000000000000,0.1712909
31255,330600.000000000000000,4038870.000000000000000,0.1816628
31256,330630.000000000000000,4038870.000000000000000,0.1907675
31257,330660.000000000000000,4038870.000000000000000,0.1965400
31258,330690.000000000000000,4038870.000000000000000,0.1967827
31259,330720.000000000000000,4038870.000000000000000,0.2111853
31260,330750.000000000000000,4038870.000000000000000,0.1956470
31261,330780.000000000000000,4038870.000000000000000,0.1795270
31262,330810.000000000000000,4038870.000000000000000,0.2038782
31263,330840.000000000000000,4038870.000000000000000,0.2196172
31264,330870.000000000000000,4038870.000000000000000,0.2069361
31265,330900.000000000000000,4038870.000000000000000,0.2247797
31266,330930.000000000000000,4038870.000000000000000,0.2226778
31267,330960.000000000000000,4038870.000000000000000,0.2013770
31268,330990.000000000000000,4038870.000000000000000,0.2014417
31269,331020.000000000000000,4038870.000000000000000,0.2056143
31270,331050.000000000000000,4038870.000000000000000,0.1954738
31271,331080.000000000000000,4038870.000000000000000,0.1882689
31272,331110.000000000000000,4038870.000000000000000,0.1849680
31273,331140.000000000000000,4038870.000000000000000,0.1915734
31274,331170.000000000000000,4038870.000000000000000,0.1946918
31275,331200.000000000000000,4038870.000000000000000,0.1895232
31276,331230.000000000000000,4038870.000000000000000,0.1996271
31277,331260.000000000000000,4038870.000000000000000,0.2134975
31278,331290.000000000000000,4038870.000000000000000,0.2487011
31279,331320.000000000000000,4038870.000000000000000,0.3391804
31280,331350.000000000000000,4038870.000000000000000,0.3132961
31281,331380.000000000000000,4038870.000000000000000,0.2676233
31282,331410.000000000000000,4038870.000000000000000,0.2398418
31283,331440.000000000000000,4038870.000000000000000,0.2348097
31284,331470.000000000000000,4038870.000000000000000,0.2331103
31285,331500.000000000000000,4038870.000000000000000,0.2698243
31286,331530.000000000000000,4038870.000000000000000,0.2522716
31287,331560.000000000000000,4038870.000000000000000,0.2417413
31288,331590.000000000000000,4038870.000000000000000,0.2455635
31289,331620.000000000000000,4038870.000000000000000,0.2611565
31290,331650.000000000000000,4038870.000000000000000,0.2929338
31291,331680.000000000000000,4038870.000000000000000,0.2617286
31292,331710.000000000000000,4038870.000000000000000,0.2443579
31293,331740.000000000000000,4038870.000000000000000,0.2617068
31294,331770.000000000000000,4038870.000000000000000,0.2543440
31295,331800.000000000000000,4038870.000000000000000,0.2478574
31296,331830.000000000000000,4038870.000000000000000,0.2483041
31297,331860.000000000000000,4038870.000000000000000,0.2502033
31298,331890.000000000000000,4038870.000000000000000,0.2467108
31299,331920.000000000000000,4038870.000000000000000,0.2466096
31300,331950.000000000000000,4038870.000000000000000,0.2525486
31301,331980.000000000000000,4038870.000000000000000,0.2555750
31302,332010.000000000000000,4038870.000000000000000,0.2594245
31303,332040.000000000000000,4038870.000000000000000,0.2555321
31304,332070.000000000000000,4038870.000000000000000,0.2516625
31305,332100.000000000000000,4038870.000000000000000,0.2463107
31306,332130.000000000000000,4038870.000000000000000,0.2434706
31307,332160.000000000000000,4038870.000000000000000,0.2306594
31308,332190.000000000000000,4038870.000000000000000,0.2134368
31309,332220.000000000000000,4038870.000000000000000,0.1990754
31310,332250.000000000000000,4038870.000000000000000,0.1823815
31311,332280.000000000000000,4038870.000000000000000,0.1980102
31312,332310.000000000000000,4038870.000000000000000,0.2087398
31313,332340.000000000000000,4038870.000000000000000,0.2197722
31314,332370.000000000000000,4038870.000000000000000,0.2287310
31315,332400.000000000000000,4038870.000000000000000,0.2432190
31316,332430.000000000000000,4038870.000000000000000,0.2498455
31317,332460.000000000000000,4038870.000000000000000,0.2411572
31318,332490.000000000000000,4038870.000000000000000,0.2378624
31319,332520.000000000000000,4038870.000000000000000,0.2275228
31320,332550.000000000000000,4038870.000000000000000,0.2114004
31321,332580.000000000000000,4038870.000000000000000,0.1930775
31322,332610.000000000000000,4038870.000000000000000,0.1764371
31323,332640.000000000000000,4038870.000000000000000,0.1939779
31324,332670.000000000000000,4038870.000000000000000,0.2142610
31325,332700.000000000000000,4038870.000000000000000,0.2100325
31326,332730.000000000000000,4038870.000000000000000,0.2016193
31327,332760.000000000000000,4038870.000000000000000,0.2183586
31328,332790.000000000000000,4038870.000000000000000,0.2135059
31329,332820.000000000000000,4038870.000000000000000,0.2340666
31330,332850.000000000000000,4038870.000000000000000,0.2314369
31331,332880.000000000000000,4038870.000000000000000,0.2293986
31332,332910.000000000000000,4038870.000000000000000,0.2256954
31333,332940.000000000000000,4038870.000000000000000,0.2120776
31334,332970.000000000000000,4038870.000000000000000,0.1793506
31335,333000.000000000000000,4038870.000000000000000,0.1829572
31336,333030.000000000000000,4038870.000000000000000,0.1915096
31337,333060.000000000000000,4038870.000000000000000,0.1879043
31338,333090.000000000000000,4038870.000000000000000,0.1814798
31339,333120.000000000000000,4038870.000000000000000,0.1806241
31340,333150.000000000000000,4038870.000000000000000,0.1880382
31341,333180.000000000000000,4038870.000000000000000,0.1770917
31342,333210.000000000000000,4038870.000000000000000,0.1802082
31343,333240.000000000000000,4038870.000000000000000,0.1635045
31344,333270.000000000000000,4038870.000000000000000,0.1811086
31345,333300.000000000000000,4038870.000000000000000,0.1872582
31346,333330.000000000000000,4038870.000000000000000,0.2138514
31347,333360.000000000000000,4038870.000000000000000,0.2038680
31348,333390.000000000000000,4038870.000000000000000,0.2095914
31349,333420.000000000000000,4038870.000000000000000,0.2212342
31350,333450.000000000000000,4038870.000000000000000,0.2754524
31351,333480.000000000000000,4038870.000000000000000,0.1968525
31352,333510.000000000000000,4038870.000000000000000,0.1931320
31353,333540.000000000000000,4038870.000000000000000,0.1929650
31354,333570.000000000000000,4038870.000000000000000,0.1707843
31355,333600.000000000000000,4038870.000000000000000,0.1569193
31356,333630.000000000000000,4038870.000000000000000,0.1589927
31357,333660.000000000000000,4038870.000000000000000,0.1873921
31358,333690.000000000000000,4038870.000000000000000,0.1932753
31359,333720.000000000000000,4038870.000000000000000,0.1792044
31360,333750.000000000000000,4038870.000000000000000,0.1695143
31361,333780.000000000000000,4038870.000000000000000,0.1797952
31362,333810.000000000000000,4038870.000000000000000,0.1625134
31363,333840.000000000000000,4038870.000000000000000,0.1663145
31364,333870.000000000000000,4038870.000000000000000,0.1743166
31365,333900.000000000000000,4038870.000000000000000,0.1740016
31366,333930.000000000000000,4038870.000000000000000,0.1812750
31367,333960.000000000000000,4038870.000000000000000,0.1996135
31368,333990.000000000000000,4038870.000000000000000,0.1903711
31369,334020.000000000000000,4038870.000000000000000,0.1928836
31370,334050.000000000000000,4038870.000000000000000,0.1899096
31371,334080.000000000000000,4038870.000000000000000,0.1887677
31372,334110.000000000000000,4038870.000000000000000,0.1847079
31373,329760.000000000000000,4038840.000000000000000,0.2051982
31374,329790.000000000000000,4038840.000000000000000,0.1872276
31375,329820.000000000000000,4038840.000000000000000,0.1838339
31376,329850.000000000000000,4038840.000000000000000,0.1642661
31377,329880.000000000000000,4038840.000000000000000,0.1617731
31378,329910.000000000000000,4038840.000000000000000,0.1717532
31379,329940.000000000000000,4038840.000000000000000,0.1692979
31380,329970.000000000000000,4038840.000000000000000,0.1676355
31381,330000.000000000000000,4038840.000000000000000,0.1868802
31382,330030.000000000000000,4038840.000000000000000,0.1710137
31383,330060.000000000000000,4038840.000000000000000,0.1812561
