OID_,X,Y,smi_21_Band_1
27321,767700.000000000000000,4154880.000000000000000,0.5029476
27322,767730.000000000000000,4154880.000000000000000,0.4073386
27323,767760.000000000000000,4154880.000000000000000,0.3442910
27324,767790.000000000000000,4154880.000000000000000,0.4073831
27325,767820.000000000000000,4154880.000000000000000,0.3235630
27326,767850.000000000000000,4154880.000000000000000,0.3212657
27327,767880.000000000000000,4154880.000000000000000,0.3281670
27328,767910.000000000000000,4154880.000000000000000,0.3414397
27329,767940.000000000000000,4154880.000000000000000,0.3444601
27330,767970.000000000000000,4154880.000000000000000,0.4215052
27331,768000.000000000000000,4154880.000000000000000,0.1826849
27332,768030.000000000000000,4154880.000000000000000,0.1781271
27333,768060.000000000000000,4154880.000000000000000,0.1384202
27334,768090.000000000000000,4154880.000000000000000,0.1073547
27335,768120.000000000000000,4154880.000000000000000,0.1220206
27336,768150.000000000000000,4154880.000000000000000,0.1559061
27337,768180.000000000000000,4154880.000000000000000,0.2600189
27338,768210.000000000000000,4154880.000000000000000,0.1901614
27339,768240.000000000000000,4154880.000000000000000,0.2235319
27340,768270.000000000000000,4154880.000000000000000,0.2374566
27341,768300.000000000000000,4154880.000000000000000,0.2627459
27342,768330.000000000000000,4154880.000000000000000,0.4377602
27343,768360.000000000000000,4154880.000000000000000,0.4578155
27344,768390.000000000000000,4154880.000000000000000,0.3630296
27345,768420.000000000000000,4154880.000000000000000,0.2930727
27346,768450.000000000000000,4154880.000000000000000,0.3012715
27347,768480.000000000000000,4154880.000000000000000,0.2927922
27348,768510.000000000000000,4154880.000000000000000,0.3029205
27349,768540.000000000000000,4154880.000000000000000,0.2982139
27350,768570.000000000000000,4154880.000000000000000,0.3523999
27351,768600.000000000000000,4154880.000000000000000,0.4759920
27352,768630.000000000000000,4154880.000000000000000,0.4952551
27353,768660.000000000000000,4154880.000000000000000,0.2200303
27354,768690.000000000000000,4154880.000000000000000,0.0456957
27355,768720.000000000000000,4154880.000000000000000,0.0280711
27356,768750.000000000000000,4154880.000000000000000,0.1070783
27357,768780.000000000000000,4154880.000000000000000,0.3858919
27358,768810.000000000000000,4154880.000000000000000,0.4191582
27359,768840.000000000000000,4154880.000000000000000,0.4059131
27360,768870.000000000000000,4154880.000000000000000,0.3518076
27361,768900.000000000000000,4154880.000000000000000,0.3985373
27362,768930.000000000000000,4154880.000000000000000,0.3600654
27363,768960.000000000000000,4154880.000000000000000,0.3015117
27364,768990.000000000000000,4154880.000000000000000,0.3453791
27365,769020.000000000000000,4154880.000000000000000,0.3923742
27366,769050.000000000000000,4154880.000000000000000,0.4272015
27367,769080.000000000000000,4154880.000000000000000,0.3882357
27368,769110.000000000000000,4154880.000000000000000,0.3988720
27369,769140.000000000000000,4154880.000000000000000,0.2787931
27370,769170.000000000000000,4154880.000000000000000,0.2260646
27371,769200.000000000000000,4154880.000000000000000,0.2261397
27372,769230.000000000000000,4154880.000000000000000,0.2902433
27373,769260.000000000000000,4154880.000000000000000,0.3055326
27374,769290.000000000000000,4154880.000000000000000,0.3516437
27375,769320.000000000000000,4154880.000000000000000,0.3136015
27376,769350.000000000000000,4154880.000000000000000,0.2449882
27377,769380.000000000000000,4154880.000000000000000,0.2962314
27378,769410.000000000000000,4154880.000000000000000,0.4041017
27379,769440.000000000000000,4154880.000000000000000,0.3911124
27380,769470.000000000000000,4154880.000000000000000,0.4030222
27381,769500.000000000000000,4154880.000000000000000,0.3809085
27382,769530.000000000000000,4154880.000000000000000,0.4035324
27383,769560.000000000000000,4154880.000000000000000,0.4478945
27384,769590.000000000000000,4154880.000000000000000,0.3707360
27385,769620.000000000000000,4154880.000000000000000,0.4185707
27386,769650.000000000000000,4154880.000000000000000,0.3417631
27387,769680.000000000000000,4154880.000000000000000,0.3400919
27388,769710.000000000000000,4154880.000000000000000,0.3286583
27389,769740.000000000000000,4154880.000000000000000,0.4149015
27390,769770.000000000000000,4154880.000000000000000,0.5031040
27391,769800.000000000000000,4154880.000000000000000,0.3949271
27392,769830.000000000000000,4154880.000000000000000,0.3631327
27393,769860.000000000000000,4154880.000000000000000,0.3587789
27394,769890.000000000000000,4154880.000000000000000,0.4059656
27395,769920.000000000000000,4154880.000000000000000,0.3743220
27396,769950.000000000000000,4154880.000000000000000,0.3418513
27397,769980.000000000000000,4154880.000000000000000,0.3867817
27398,770010.000000000000000,4154880.000000000000000,0.4315945
27399,770040.000000000000000,4154880.000000000000000,0.4432317
27400,770070.000000000000000,4154880.000000000000000,0.4855720
27401,770100.000000000000000,4154880.000000000000000,0.4628591
27402,770130.000000000000000,4154880.000000000000000,0.3998810
27403,770160.000000000000000,4154880.000000000000000,0.4251207
27404,770190.000000000000000,4154880.000000000000000,0.3793619
27405,770220.000000000000000,4154880.000000000000000,0.3668826
27406,770250.000000000000000,4154880.000000000000000,0.3769881
27407,770280.000000000000000,4154880.000000000000000,0.4082239
27408,770310.000000000000000,4154880.000000000000000,0.3205360
27409,770340.000000000000000,4154880.000000000000000,0.3216033
27410,770370.000000000000000,4154880.000000000000000,0.3583274
27411,770400.000000000000000,4154880.000000000000000,0.3412788
27412,770430.000000000000000,4154880.000000000000000,0.3608231
27413,770460.000000000000000,4154880.000000000000000,0.3496112
27414,770490.000000000000000,4154880.000000000000000,0.3240673
27415,770520.000000000000000,4154880.000000000000000,0.3362572
27416,770550.000000000000000,4154880.000000000000000,0.3380429
27417,770580.000000000000000,4154880.000000000000000,0.3972040
27418,770610.000000000000000,4154880.000000000000000,0.4162918
27419,770640.000000000000000,4154880.000000000000000,0.4312685
27420,770670.000000000000000,4154880.000000000000000,0.4373266
27421,770700.000000000000000,4154880.000000000000000,0.1926563
27422,770730.000000000000000,4154880.000000000000000,0.1935091
27423,770760.000000000000000,4154880.000000000000000,0.1391279
27424,770790.000000000000000,4154880.000000000000000,0.1870186
27425,770820.000000000000000,4154880.000000000000000,0.4054725
27426,770850.000000000000000,4154880.000000000000000,0.3417532
27427,770880.000000000000000,4154880.000000000000000,0.3805814
27428,770910.000000000000000,4154880.000000000000000,0.5247518
27429,770940.000000000000000,4154880.000000000000000,0.5171067
27430,770970.000000000000000,4154880.000000000000000,0.3857328
27431,771000.000000000000000,4154880.000000000000000,0.4606949
27432,771030.000000000000000,4154880.000000000000000,0.4468952
27433,771060.000000000000000,4154880.000000000000000,0.4371025
27434,771090.000000000000000,4154880.000000000000000,0.4648140
27435,771120.000000000000000,4154880.000000000000000,0.5486377
27436,767100.000000000000000,4154850.000000000000000,0.2762800
27437,767130.000000000000000,4154850.000000000000000,0.2137917
27438,767160.000000000000000,4154850.000000000000000,0.2850084
27439,767190.000000000000000,4154850.000000000000000,0.2389480
27440,767220.000000000000000,4154850.000000000000000,0.2193649
27441,767250.000000000000000,4154850.000000000000000,0.3137992
27442,767280.000000000000000,4154850.000000000000000,0.2332616
27443,767310.000000000000000,4154850.000000000000000,0.3369625
27444,767340.000000000000000,4154850.000000000000000,0.3026533
27445,767370.000000000000000,4154850.000000000000000,0.4277759
27446,767400.000000000000000,4154850.000000000000000,0.4060273
27447,767430.000000000000000,4154850.000000000000000,0.3062356
27448,767460.000000000000000,4154850.000000000000000,0.2929348
27449,767490.000000000000000,4154850.000000000000000,0.3488974
27450,767520.000000000000000,4154850.000000000000000,0.4384627
27451,767550.000000000000000,4154850.000000000000000,0.4820486
27452,767580.000000000000000,4154850.000000000000000,0.4972521
27453,767610.000000000000000,4154850.000000000000000,0.4329411
27454,767640.000000000000000,4154850.000000000000000,0.3116354
27455,767670.000000000000000,4154850.000000000000000,0.4283784
27456,767700.000000000000000,4154850.000000000000000,0.3374051
27457,767730.000000000000000,4154850.000000000000000,0.2813455
27458,767760.000000000000000,4154850.000000000000000,0.2921764
27459,767790.000000000000000,4154850.000000000000000,0.3529423
27460,767820.000000000000000,4154850.000000000000000,0.3950419
27461,767850.000000000000000,4154850.000000000000000,0.3356101
27462,767880.000000000000000,4154850.000000000000000,0.3100924
27463,767910.000000000000000,4154850.000000000000000,0.3536626
27464,767940.000000000000000,4154850.000000000000000,0.3684936
27465,767970.000000000000000,4154850.000000000000000,0.3562013
27466,768000.000000000000000,4154850.000000000000000,0.1309582
27467,768030.000000000000000,4154850.000000000000000,0.1467334
27468,768060.000000000000000,4154850.000000000000000,0.0771716
27469,768090.000000000000000,4154850.000000000000000,0.0936624
27470,768120.000000000000000,4154850.000000000000000,0.1229343
27471,768150.000000000000000,4154850.000000000000000,0.1575801
27472,768180.000000000000000,4154850.000000000000000,0.1437482
27473,768210.000000000000000,4154850.000000000000000,0.1671742
27474,768240.000000000000000,4154850.000000000000000,0.2388716
27475,768270.000000000000000,4154850.000000000000000,0.3311321
27476,768300.000000000000000,4154850.000000000000000,0.3860821
27477,768330.000000000000000,4154850.000000000000000,0.4302024
27478,768360.000000000000000,4154850.000000000000000,0.3910283
27479,768390.000000000000000,4154850.000000000000000,0.2607298
27480,768420.000000000000000,4154850.000000000000000,0.1999059
27481,768450.000000000000000,4154850.000000000000000,0.2812291
27482,768480.000000000000000,4154850.000000000000000,0.3721977
27483,768510.000000000000000,4154850.000000000000000,0.3779291
27484,768540.000000000000000,4154850.000000000000000,0.3689730
27485,768570.000000000000000,4154850.000000000000000,0.4391562
27486,768600.000000000000000,4154850.000000000000000,0.5144169
27487,768630.000000000000000,4154850.000000000000000,0.5742451
27488,768660.000000000000000,4154850.000000000000000,0.4869081
27489,768690.000000000000000,4154850.000000000000000,0.3344233
27490,768720.000000000000000,4154850.000000000000000,0.0986700
27491,768750.000000000000000,4154850.000000000000000,0.0419425
27492,768780.000000000000000,4154850.000000000000000,0.3775666
27493,768810.000000000000000,4154850.000000000000000,0.4195323
27494,768840.000000000000000,4154850.000000000000000,0.3998081
27495,768870.000000000000000,4154850.000000000000000,0.3124162
27496,768900.000000000000000,4154850.000000000000000,0.4110986
27497,768930.000000000000000,4154850.000000000000000,0.4583372
27498,768960.000000000000000,4154850.000000000000000,0.3040778
27499,768990.000000000000000,4154850.000000000000000,0.3826783
27500,769020.000000000000000,4154850.000000000000000,0.3579191
27501,769050.000000000000000,4154850.000000000000000,0.3436502
27502,769080.000000000000000,4154850.000000000000000,0.3823860
27503,769110.000000000000000,4154850.000000000000000,0.4193264
27504,769140.000000000000000,4154850.000000000000000,0.3593223
27505,769170.000000000000000,4154850.000000000000000,0.2771701
27506,769200.000000000000000,4154850.000000000000000,0.2592162
27507,769230.000000000000000,4154850.000000000000000,0.3133990
27508,769260.000000000000000,4154850.000000000000000,0.2709998
27509,769290.000000000000000,4154850.000000000000000,0.3263130
27510,769320.000000000000000,4154850.000000000000000,0.4044063
27511,769350.000000000000000,4154850.000000000000000,0.3675194
27512,769380.000000000000000,4154850.000000000000000,0.3223171
27513,769410.000000000000000,4154850.000000000000000,0.3325748
27514,769440.000000000000000,4154850.000000000000000,0.4025405
27515,769470.000000000000000,4154850.000000000000000,0.4425387
27516,769500.000000000000000,4154850.000000000000000,0.4336883
27517,769530.000000000000000,4154850.000000000000000,0.4738333
27518,769560.000000000000000,4154850.000000000000000,0.3693081
27519,769590.000000000000000,4154850.000000000000000,0.3175110
27520,769620.000000000000000,4154850.000000000000000,0.4032095
27521,769650.000000000000000,4154850.000000000000000,0.4282530
27522,769680.000000000000000,4154850.000000000000000,0.3554829
27523,769710.000000000000000,4154850.000000000000000,0.3527590
27524,769740.000000000000000,4154850.000000000000000,0.3963827
27525,769770.000000000000000,4154850.000000000000000,0.5189022
27526,769800.000000000000000,4154850.000000000000000,0.4617489
27527,769830.000000000000000,4154850.000000000000000,0.3862514
27528,769860.000000000000000,4154850.000000000000000,0.3467303
27529,769890.000000000000000,4154850.000000000000000,0.3709521
27530,769920.000000000000000,4154850.000000000000000,0.3944806
27531,769950.000000000000000,4154850.000000000000000,0.3894610
27532,769980.000000000000000,4154850.000000000000000,0.4129136
27533,770010.000000000000000,4154850.000000000000000,0.4519265
27534,770040.000000000000000,4154850.000000000000000,0.4208934
27535,770070.000000000000000,4154850.000000000000000,0.3188256
27536,770100.000000000000000,4154850.000000000000000,0.3085899
27537,770130.000000000000000,4154850.000000000000000,0.3324066
27538,770160.000000000000000,4154850.000000000000000,0.3789133
27539,770190.000000000000000,4154850.000000000000000,0.4148381
27540,770220.000000000000000,4154850.000000000000000,0.3953449
27541,770250.000000000000000,4154850.000000000000000,0.3657278
27542,770280.000000000000000,4154850.000000000000000,0.3846864
27543,770310.000000000000000,4154850.000000000000000,0.4198520
27544,770340.000000000000000,4154850.000000000000000,0.3780516
27545,770370.000000000000000,4154850.000000000000000,0.3604546
27546,770400.000000000000000,4154850.000000000000000,0.3227457
27547,770430.000000000000000,4154850.000000000000000,0.3732844
27548,770460.000000000000000,4154850.000000000000000,0.3999129
27549,770490.000000000000000,4154850.000000000000000,0.3404699
27550,770520.000000000000000,4154850.000000000000000,0.3517500
27551,770550.000000000000000,4154850.000000000000000,0.3503853
27552,770580.000000000000000,4154850.000000000000000,0.3627221
27553,770610.000000000000000,4154850.000000000000000,0.3528496
27554,770640.000000000000000,4154850.000000000000000,0.2676049
27555,770670.000000000000000,4154850.000000000000000,0.4352183
27556,770700.000000000000000,4154850.000000000000000,0.1791743
27557,770730.000000000000000,4154850.000000000000000,0.1493012
27558,770760.000000000000000,4154850.000000000000000,0.1785553
27559,770790.000000000000000,4154850.000000000000000,0.3168463
27560,770820.000000000000000,4154850.000000000000000,0.3995523
27561,770850.000000000000000,4154850.000000000000000,0.5433930
27562,770880.000000000000000,4154850.000000000000000,0.4602166
27563,770910.000000000000000,4154850.000000000000000,0.4688487
27564,770940.000000000000000,4154850.000000000000000,0.4092052
27565,770970.000000000000000,4154850.000000000000000,0.4052890
27566,771000.000000000000000,4154850.000000000000000,0.4249690
27567,771030.000000000000000,4154850.000000000000000,0.4494059
27568,771060.000000000000000,4154850.000000000000000,0.4470762
27569,771090.000000000000000,4154850.000000000000000,0.4980989
27570,771120.000000000000000,4154850.000000000000000,0.5355775
27571,767100.000000000000000,4154820.000000000000000,0.2345507
27572,767130.000000000000000,4154820.000000000000000,0.2977190
27573,767160.000000000000000,4154820.000000000000000,0.3352135
27574,767190.000000000000000,4154820.000000000000000,0.2969273
27575,767220.000000000000000,4154820.000000000000000,0.1541485
27576,767250.000000000000000,4154820.000000000000000,0.2385851
27577,767280.000000000000000,4154820.000000000000000,0.1828068
27578,767310.000000000000000,4154820.000000000000000,0.2485943
27579,767340.000000000000000,4154820.000000000000000,0.3919353
27580,767370.000000000000000,4154820.000000000000000,0.3622582
27581,767400.000000000000000,4154820.000000000000000,0.4011857
27582,767430.000000000000000,4154820.000000000000000,0.3184642
27583,767460.000000000000000,4154820.000000000000000,0.2830203
27584,767490.000000000000000,4154820.000000000000000,0.3330817
27585,767520.000000000000000,4154820.000000000000000,0.4067264
27586,767550.000000000000000,4154820.000000000000000,0.4385638
27587,767580.000000000000000,4154820.000000000000000,0.4016497
27588,767610.000000000000000,4154820.000000000000000,0.3974719
27589,767640.000000000000000,4154820.000000000000000,0.3739198
27590,767670.000000000000000,4154820.000000000000000,0.3571115
27591,767700.000000000000000,4154820.000000000000000,0.2896921
27592,767730.000000000000000,4154820.000000000000000,0.3155280
27593,767760.000000000000000,4154820.000000000000000,0.3747590
27594,767790.000000000000000,4154820.000000000000000,0.3437523
27595,767820.000000000000000,4154820.000000000000000,0.3522317
27596,767850.000000000000000,4154820.000000000000000,0.3331810
27597,767880.000000000000000,4154820.000000000000000,0.3160974
27598,767910.000000000000000,4154820.000000000000000,0.3619680
27599,767940.000000000000000,4154820.000000000000000,0.3334795
27600,767970.000000000000000,4154820.000000000000000,0.1677704
27601,768000.000000000000000,4154820.000000000000000,0.1047017
27602,768030.000000000000000,4154820.000000000000000,0.1110566
27603,768060.000000000000000,4154820.000000000000000,0.0934920
27604,768090.000000000000000,4154820.000000000000000,0.0842133
27605,768120.000000000000000,4154820.000000000000000,0.1037028
27606,768150.000000000000000,4154820.000000000000000,0.1181452
27607,768180.000000000000000,4154820.000000000000000,0.1171219
27608,768210.000000000000000,4154820.000000000000000,0.1093722
27609,768240.000000000000000,4154820.000000000000000,0.2099667
27610,768270.000000000000000,4154820.000000000000000,0.2862568
27611,768300.000000000000000,4154820.000000000000000,0.3725888
27612,768330.000000000000000,4154820.000000000000000,0.3550077
27613,768360.000000000000000,4154820.000000000000000,0.3051510
27614,768390.000000000000000,4154820.000000000000000,0.3022636
27615,768420.000000000000000,4154820.000000000000000,0.4025288
27616,768450.000000000000000,4154820.000000000000000,0.3201727
27617,768480.000000000000000,4154820.000000000000000,0.3545589
27618,768510.000000000000000,4154820.000000000000000,0.3936467
27619,768540.000000000000000,4154820.000000000000000,0.3479251
27620,768570.000000000000000,4154820.000000000000000,0.4381868
27621,768600.000000000000000,4154820.000000000000000,0.4749634
27622,768630.000000000000000,4154820.000000000000000,0.5073962
27623,768660.000000000000000,4154820.000000000000000,0.4955909
27624,768690.000000000000000,4154820.000000000000000,0.4914135
27625,768720.000000000000000,4154820.000000000000000,0.2239660
27626,768750.000000000000000,4154820.000000000000000,0.0356882
27627,768780.000000000000000,4154820.000000000000000,0.3609409
27628,768810.000000000000000,4154820.000000000000000,0.4065226
27629,768840.000000000000000,4154820.000000000000000,0.4018165
27630,768870.000000000000000,4154820.000000000000000,0.3045098
27631,768900.000000000000000,4154820.000000000000000,0.4121541
27632,768930.000000000000000,4154820.000000000000000,0.4755197
27633,768960.000000000000000,4154820.000000000000000,0.2782678
27634,768990.000000000000000,4154820.000000000000000,0.3354753
27635,769020.000000000000000,4154820.000000000000000,0.2888483
27636,769050.000000000000000,4154820.000000000000000,0.2851055
27637,769080.000000000000000,4154820.000000000000000,0.3799124
27638,769110.000000000000000,4154820.000000000000000,0.3494414
27639,769140.000000000000000,4154820.000000000000000,0.2882823
27640,769170.000000000000000,4154820.000000000000000,0.3335933
27641,769200.000000000000000,4154820.000000000000000,0.4418834
27642,769230.000000000000000,4154820.000000000000000,0.3885476
27643,769260.000000000000000,4154820.000000000000000,0.2909348
27644,769290.000000000000000,4154820.000000000000000,0.2365411
27645,769320.000000000000000,4154820.000000000000000,0.3118397
27646,769350.000000000000000,4154820.000000000000000,0.5302802
27647,769380.000000000000000,4154820.000000000000000,0.4088030
27648,769410.000000000000000,4154820.000000000000000,0.3280487
27649,769440.000000000000000,4154820.000000000000000,0.3737803
27650,769470.000000000000000,4154820.000000000000000,0.3791896
27651,769500.000000000000000,4154820.000000000000000,0.4157114
27652,769530.000000000000000,4154820.000000000000000,0.4383934
27653,769560.000000000000000,4154820.000000000000000,0.3354038
27654,769590.000000000000000,4154820.000000000000000,0.3056572
27655,769620.000000000000000,4154820.000000000000000,0.3626536
27656,769650.000000000000000,4154820.000000000000000,0.4738927
27657,769680.000000000000000,4154820.000000000000000,0.3480677
27658,769710.000000000000000,4154820.000000000000000,0.2929444
27659,769740.000000000000000,4154820.000000000000000,0.3126892
27660,769770.000000000000000,4154820.000000000000000,0.4545064
27661,769800.000000000000000,4154820.000000000000000,0.5110351
27662,769830.000000000000000,4154820.000000000000000,0.3741839
27663,769860.000000000000000,4154820.000000000000000,0.3655756
27664,769890.000000000000000,4154820.000000000000000,0.3688747
27665,769920.000000000000000,4154820.000000000000000,0.3776354
27666,769950.000000000000000,4154820.000000000000000,0.3971130
27667,769980.000000000000000,4154820.000000000000000,0.4231343
27668,770010.000000000000000,4154820.000000000000000,0.4434016
27669,770040.000000000000000,4154820.000000000000000,0.3506722
27670,770070.000000000000000,4154820.000000000000000,0.3413100
27671,770100.000000000000000,4154820.000000000000000,0.3531489
27672,770130.000000000000000,4154820.000000000000000,0.3448030
27673,770160.000000000000000,4154820.000000000000000,0.3802371
27674,770190.000000000000000,4154820.000000000000000,0.3736264
27675,770220.000000000000000,4154820.000000000000000,0.3929854
27676,770250.000000000000000,4154820.000000000000000,0.3648049
27677,770280.000000000000000,4154820.000000000000000,0.4088216
27678,770310.000000000000000,4154820.000000000000000,0.4872563
27679,770340.000000000000000,4154820.000000000000000,0.4765266
27680,770370.000000000000000,4154820.000000000000000,0.3657205
27681,770400.000000000000000,4154820.000000000000000,0.3253747
27682,770430.000000000000000,4154820.000000000000000,0.4231840
27683,770460.000000000000000,4154820.000000000000000,0.4325934
27684,770490.000000000000000,4154820.000000000000000,0.4436776
27685,770520.000000000000000,4154820.000000000000000,0.4033503
27686,770550.000000000000000,4154820.000000000000000,0.4252364
27687,770580.000000000000000,4154820.000000000000000,0.3766663
27688,770610.000000000000000,4154820.000000000000000,0.4133811
27689,770640.000000000000000,4154820.000000000000000,0.3154254
27690,770670.000000000000000,4154820.000000000000000,0.4554081
27691,770700.000000000000000,4154820.000000000000000,0.1849831
27692,770730.000000000000000,4154820.000000000000000,0.1742346
27693,770760.000000000000000,4154820.000000000000000,0.2325121
27694,770790.000000000000000,4154820.000000000000000,0.3926529
27695,770820.000000000000000,4154820.000000000000000,0.3226031
27696,770850.000000000000000,4154820.000000000000000,0.4232599
27697,770880.000000000000000,4154820.000000000000000,0.5154242
27698,770910.000000000000000,4154820.000000000000000,0.5050741
27699,770940.000000000000000,4154820.000000000000000,0.4351121
27700,770970.000000000000000,4154820.000000000000000,0.4550397
27701,771000.000000000000000,4154820.000000000000000,0.4200657
27702,771030.000000000000000,4154820.000000000000000,0.4233829
27703,771060.000000000000000,4154820.000000000000000,0.4560481
27704,771090.000000000000000,4154820.000000000000000,0.5022780
27705,771120.000000000000000,4154820.000000000000000,0.4954523
27706,767100.000000000000000,4154790.000000000000000,0.2225209
27707,767130.000000000000000,4154790.000000000000000,0.3325102
27708,767160.000000000000000,4154790.000000000000000,0.3890736
27709,767190.000000000000000,4154790.000000000000000,0.3208892
27710,767220.000000000000000,4154790.000000000000000,0.1221480
27711,767250.000000000000000,4154790.000000000000000,0.1227144
27712,767280.000000000000000,4154790.000000000000000,0.1898961
27713,767310.000000000000000,4154790.000000000000000,0.2916619
27714,767340.000000000000000,4154790.000000000000000,0.4197838
27715,767370.000000000000000,4154790.000000000000000,0.3195233
27716,767400.000000000000000,4154790.000000000000000,0.3927658
27717,767430.000000000000000,4154790.000000000000000,0.3321785
27718,767460.000000000000000,4154790.000000000000000,0.2928851
27719,767490.000000000000000,4154790.000000000000000,0.3867455
27720,767520.000000000000000,4154790.000000000000000,0.3919316
27721,767550.000000000000000,4154790.000000000000000,0.4281260
27722,767580.000000000000000,4154790.000000000000000,0.3978324
27723,767610.000000000000000,4154790.000000000000000,0.3478453
27724,767640.000000000000000,4154790.000000000000000,0.3325095
27725,767670.000000000000000,4154790.000000000000000,0.3022502
27726,767700.000000000000000,4154790.000000000000000,0.2856503
27727,767730.000000000000000,4154790.000000000000000,0.3021077
27728,767760.000000000000000,4154790.000000000000000,0.3485460
27729,767790.000000000000000,4154790.000000000000000,0.3860222
27730,767820.000000000000000,4154790.000000000000000,0.4136086
27731,767850.000000000000000,4154790.000000000000000,0.4276496
27732,767880.000000000000000,4154790.000000000000000,0.3150456
27733,767910.000000000000000,4154790.000000000000000,0.2663285
27734,767940.000000000000000,4154790.000000000000000,0.2247169
27735,767970.000000000000000,4154790.000000000000000,0.1932233
27736,768000.000000000000000,4154790.000000000000000,0.1394476
27737,768030.000000000000000,4154790.000000000000000,0.1048229
27738,768060.000000000000000,4154790.000000000000000,0.0860295
27739,768090.000000000000000,4154790.000000000000000,0.0928835
27740,768120.000000000000000,4154790.000000000000000,0.0857592
27741,768150.000000000000000,4154790.000000000000000,0.0735848
27742,768180.000000000000000,4154790.000000000000000,0.0655739
27743,768210.000000000000000,4154790.000000000000000,0.0992396
27744,768240.000000000000000,4154790.000000000000000,0.1871025
27745,768270.000000000000000,4154790.000000000000000,0.2448519
27746,768300.000000000000000,4154790.000000000000000,0.4577319
27747,768330.000000000000000,4154790.000000000000000,0.4049680
27748,768360.000000000000000,4154790.000000000000000,0.3310806
27749,768390.000000000000000,4154790.000000000000000,0.3760439
27750,768420.000000000000000,4154790.000000000000000,0.4076330
27751,768450.000000000000000,4154790.000000000000000,0.3791474
27752,768480.000000000000000,4154790.000000000000000,0.3327924
27753,768510.000000000000000,4154790.000000000000000,0.3398181
27754,768540.000000000000000,4154790.000000000000000,0.3355560
27755,768570.000000000000000,4154790.000000000000000,0.3942127
27756,768600.000000000000000,4154790.000000000000000,0.4743904
27757,768630.000000000000000,4154790.000000000000000,0.3561777
27758,768660.000000000000000,4154790.000000000000000,0.4150350
27759,768690.000000000000000,4154790.000000000000000,0.4358258
27760,768720.000000000000000,4154790.000000000000000,0.3865143
27761,768750.000000000000000,4154790.000000000000000,0.0345753
27762,768780.000000000000000,4154790.000000000000000,0.1618558
27763,768810.000000000000000,4154790.000000000000000,0.3889595
27764,768840.000000000000000,4154790.000000000000000,0.3882882
27765,768870.000000000000000,4154790.000000000000000,0.4030992
27766,768900.000000000000000,4154790.000000000000000,0.4462832
27767,768930.000000000000000,4154790.000000000000000,0.5101059
27768,768960.000000000000000,4154790.000000000000000,0.3006305
27769,768990.000000000000000,4154790.000000000000000,0.3528076
27770,769020.000000000000000,4154790.000000000000000,0.3311481
27771,769050.000000000000000,4154790.000000000000000,0.3256125
27772,769080.000000000000000,4154790.000000000000000,0.3146891
27773,769110.000000000000000,4154790.000000000000000,0.3253885
27774,769140.000000000000000,4154790.000000000000000,0.2516747
27775,769170.000000000000000,4154790.000000000000000,0.3571491
27776,769200.000000000000000,4154790.000000000000000,0.3720751
27777,769230.000000000000000,4154790.000000000000000,0.2904686
27778,769260.000000000000000,4154790.000000000000000,0.2275445
27779,769290.000000000000000,4154790.000000000000000,0.2254508
27780,769320.000000000000000,4154790.000000000000000,0.3824981
27781,769350.000000000000000,4154790.000000000000000,0.4563752
27782,769380.000000000000000,4154790.000000000000000,0.4860823
27783,769410.000000000000000,4154790.000000000000000,0.4228982
27784,769440.000000000000000,4154790.000000000000000,0.3598230
27785,769470.000000000000000,4154790.000000000000000,0.2725995
27786,769500.000000000000000,4154790.000000000000000,0.2870339
27787,769530.000000000000000,4154790.000000000000000,0.3606161
27788,769560.000000000000000,4154790.000000000000000,0.3249057
27789,769590.000000000000000,4154790.000000000000000,0.2646354
27790,769620.000000000000000,4154790.000000000000000,0.3104974
27791,769650.000000000000000,4154790.000000000000000,0.4199343
27792,769680.000000000000000,4154790.000000000000000,0.3455243
27793,769710.000000000000000,4154790.000000000000000,0.3130301
27794,769740.000000000000000,4154790.000000000000000,0.2942020
27795,769770.000000000000000,4154790.000000000000000,0.3827107
27796,769800.000000000000000,4154790.000000000000000,0.4915057
27797,769830.000000000000000,4154790.000000000000000,0.3993910
27798,769860.000000000000000,4154790.000000000000000,0.3622255
27799,769890.000000000000000,4154790.000000000000000,0.3542597
27800,769920.000000000000000,4154790.000000000000000,0.3671564
27801,769950.000000000000000,4154790.000000000000000,0.3591924
27802,769980.000000000000000,4154790.000000000000000,0.4213316
27803,770010.000000000000000,4154790.000000000000000,0.3969480
27804,770040.000000000000000,4154790.000000000000000,0.3131922
27805,770070.000000000000000,4154790.000000000000000,0.3404431
27806,770100.000000000000000,4154790.000000000000000,0.3478973
27807,770130.000000000000000,4154790.000000000000000,0.3628172
27808,770160.000000000000000,4154790.000000000000000,0.3836675
27809,770190.000000000000000,4154790.000000000000000,0.4090377
27810,770220.000000000000000,4154790.000000000000000,0.4368354
27811,770250.000000000000000,4154790.000000000000000,0.4523556
27812,770280.000000000000000,4154790.000000000000000,0.4278575
27813,770310.000000000000000,4154790.000000000000000,0.4632219
27814,770340.000000000000000,4154790.000000000000000,0.4463093
27815,770370.000000000000000,4154790.000000000000000,0.3785241
27816,770400.000000000000000,4154790.000000000000000,0.3851798
27817,770430.000000000000000,4154790.000000000000000,0.4326918
27818,770460.000000000000000,4154790.000000000000000,0.4181310
27819,770490.000000000000000,4154790.000000000000000,0.4261430
