OID_,X,Y,smi_22_Band_1
44910,763590.000000000000000,4158090.000000000000000,0.3458502
44911,763620.000000000000000,4158090.000000000000000,0.3142346
44912,763650.000000000000000,4158090.000000000000000,0.2879082
44913,763680.000000000000000,4158090.000000000000000,0.3262109
44914,763710.000000000000000,4158090.000000000000000,0.3107649
44915,763740.000000000000000,4158090.000000000000000,0.3420132
44916,763770.000000000000000,4158090.000000000000000,0.2838401
44917,763800.000000000000000,4158090.000000000000000,0.3064249
44918,763830.000000000000000,4158090.000000000000000,0.2813198
44919,763860.000000000000000,4158090.000000000000000,0.2974802
44920,763890.000000000000000,4158090.000000000000000,0.3045924
44921,763920.000000000000000,4158090.000000000000000,0.4275642
44922,763950.000000000000000,4158090.000000000000000,0.4362736
44923,763980.000000000000000,4158090.000000000000000,0.4043010
44924,764010.000000000000000,4158090.000000000000000,0.3346069
44925,764040.000000000000000,4158090.000000000000000,0.3977391
44926,764070.000000000000000,4158090.000000000000000,0.3792323
44927,764100.000000000000000,4158090.000000000000000,0.3693167
44928,764130.000000000000000,4158090.000000000000000,0.3895642
44929,764160.000000000000000,4158090.000000000000000,0.3692926
44930,764190.000000000000000,4158090.000000000000000,0.2673143
44931,764220.000000000000000,4158090.000000000000000,0.4471192
44932,764250.000000000000000,4158090.000000000000000,0.5502067
44933,764280.000000000000000,4158090.000000000000000,0.4165732
44934,764310.000000000000000,4158090.000000000000000,0.4163892
44935,764340.000000000000000,4158090.000000000000000,0.4293569
44936,764370.000000000000000,4158090.000000000000000,0.4116469
44937,764400.000000000000000,4158090.000000000000000,0.4033525
44938,764430.000000000000000,4158090.000000000000000,0.3864580
44939,764460.000000000000000,4158090.000000000000000,0.3338376
44940,764490.000000000000000,4158090.000000000000000,0.3201403
44941,764520.000000000000000,4158090.000000000000000,0.3223042
44942,764550.000000000000000,4158090.000000000000000,0.3051937
44943,764580.000000000000000,4158090.000000000000000,0.3151116
44944,764610.000000000000000,4158090.000000000000000,0.3390779
44945,764640.000000000000000,4158090.000000000000000,0.2891241
44946,764670.000000000000000,4158090.000000000000000,0.3540353
44947,764700.000000000000000,4158090.000000000000000,0.3774124
44948,764730.000000000000000,4158090.000000000000000,0.3422647
44949,764760.000000000000000,4158090.000000000000000,0.3059991
44950,764790.000000000000000,4158090.000000000000000,0.3435758
44951,764820.000000000000000,4158090.000000000000000,0.3065394
44952,764850.000000000000000,4158090.000000000000000,0.2697515
44953,764880.000000000000000,4158090.000000000000000,0.2528658
44954,764910.000000000000000,4158090.000000000000000,0.3325682
44955,764940.000000000000000,4158090.000000000000000,0.3536876
44956,764970.000000000000000,4158090.000000000000000,0.4209290
44957,765000.000000000000000,4158090.000000000000000,0.4406176
44958,765030.000000000000000,4158090.000000000000000,0.3671771
44959,765060.000000000000000,4158090.000000000000000,0.3038515
44960,765090.000000000000000,4158090.000000000000000,0.2933612
44961,765120.000000000000000,4158090.000000000000000,0.3061234
44962,765150.000000000000000,4158090.000000000000000,0.3399930
44963,765180.000000000000000,4158090.000000000000000,0.3047191
44964,765210.000000000000000,4158090.000000000000000,0.2577892
44965,765240.000000000000000,4158090.000000000000000,0.2210346
44966,765270.000000000000000,4158090.000000000000000,0.2376207
44967,765300.000000000000000,4158090.000000000000000,0.2746252
44968,765330.000000000000000,4158090.000000000000000,0.2839511
44969,765360.000000000000000,4158090.000000000000000,0.2526161
44970,765390.000000000000000,4158090.000000000000000,0.2707780
44971,765420.000000000000000,4158090.000000000000000,0.3088644
44972,765450.000000000000000,4158090.000000000000000,0.3672428
44973,765480.000000000000000,4158090.000000000000000,0.3151368
44974,765510.000000000000000,4158090.000000000000000,0.3674962
44975,765540.000000000000000,4158090.000000000000000,0.3979355
44976,765570.000000000000000,4158090.000000000000000,0.3359216
44977,765600.000000000000000,4158090.000000000000000,0.3025580
44978,765630.000000000000000,4158090.000000000000000,0.2485852
44979,765660.000000000000000,4158090.000000000000000,0.2405731
44980,765690.000000000000000,4158090.000000000000000,0.2941130
44981,765720.000000000000000,4158090.000000000000000,0.3507422
44982,765750.000000000000000,4158090.000000000000000,0.2759092
44983,765780.000000000000000,4158090.000000000000000,0.2702397
44984,765810.000000000000000,4158090.000000000000000,0.2952783
44985,765840.000000000000000,4158090.000000000000000,0.2499954
44986,765870.000000000000000,4158090.000000000000000,0.2554006
44987,765900.000000000000000,4158090.000000000000000,0.2204234
44988,765930.000000000000000,4158090.000000000000000,0.2466557
44989,765960.000000000000000,4158090.000000000000000,0.2876121
44990,765990.000000000000000,4158090.000000000000000,0.1898691
44991,766020.000000000000000,4158090.000000000000000,0.1916030
44992,766050.000000000000000,4158090.000000000000000,0.2547739
44993,766080.000000000000000,4158090.000000000000000,0.2774559
44994,766110.000000000000000,4158090.000000000000000,0.2828122
44995,766140.000000000000000,4158090.000000000000000,0.3122613
44996,766170.000000000000000,4158090.000000000000000,0.2771333
44997,766200.000000000000000,4158090.000000000000000,0.2926652
44998,766230.000000000000000,4158090.000000000000000,0.3962243
44999,766260.000000000000000,4158090.000000000000000,0.3865976
45000,766290.000000000000000,4158090.000000000000000,0.4717637
45001,766320.000000000000000,4158090.000000000000000,0.4003281
45002,766350.000000000000000,4158090.000000000000000,0.3455844
45003,766380.000000000000000,4158090.000000000000000,0.5173247
45004,766410.000000000000000,4158090.000000000000000,0.4825615
45005,766440.000000000000000,4158090.000000000000000,0.2881377
45006,766470.000000000000000,4158090.000000000000000,0.2222857
45007,766500.000000000000000,4158090.000000000000000,0.1649411
45008,766530.000000000000000,4158090.000000000000000,0.2434850
45009,766560.000000000000000,4158090.000000000000000,0.2377003
45010,766590.000000000000000,4158090.000000000000000,0.2335269
45011,766620.000000000000000,4158090.000000000000000,0.1774779
45012,766650.000000000000000,4158090.000000000000000,0.2124627
45013,766680.000000000000000,4158090.000000000000000,0.2105062
45014,766710.000000000000000,4158090.000000000000000,0.2274220
45015,766740.000000000000000,4158090.000000000000000,0.2070769
45016,766770.000000000000000,4158090.000000000000000,0.2725595
45017,766800.000000000000000,4158090.000000000000000,0.2589873
45018,766830.000000000000000,4158090.000000000000000,0.2830198
45019,766860.000000000000000,4158090.000000000000000,0.2716902
45020,766890.000000000000000,4158090.000000000000000,0.2348631
45021,766920.000000000000000,4158090.000000000000000,0.2129100
45022,766950.000000000000000,4158090.000000000000000,0.2663419
45023,766980.000000000000000,4158090.000000000000000,0.2108468
45024,767010.000000000000000,4158090.000000000000000,0.1962439
45025,767040.000000000000000,4158090.000000000000000,0.1971810
45026,767070.000000000000000,4158090.000000000000000,0.1964654
45027,762840.000000000000000,4158060.000000000000000,0.3289278
45028,762870.000000000000000,4158060.000000000000000,0.3948165
45029,762900.000000000000000,4158060.000000000000000,0.4383896
45030,762930.000000000000000,4158060.000000000000000,0.3554874
45031,762960.000000000000000,4158060.000000000000000,0.3191893
45032,762990.000000000000000,4158060.000000000000000,0.3792102
45033,763020.000000000000000,4158060.000000000000000,0.3058901
45034,763050.000000000000000,4158060.000000000000000,0.2970573
45035,763080.000000000000000,4158060.000000000000000,0.2670147
45036,763110.000000000000000,4158060.000000000000000,0.2672533
45037,763140.000000000000000,4158060.000000000000000,0.2685060
45038,763170.000000000000000,4158060.000000000000000,0.3098081
45039,763200.000000000000000,4158060.000000000000000,0.2815885
45040,763230.000000000000000,4158060.000000000000000,0.2741365
45041,763260.000000000000000,4158060.000000000000000,0.2832436
45042,763290.000000000000000,4158060.000000000000000,0.3560343
45043,763320.000000000000000,4158060.000000000000000,0.3995690
45044,763350.000000000000000,4158060.000000000000000,0.3311164
45045,763380.000000000000000,4158060.000000000000000,0.3380224
45046,763410.000000000000000,4158060.000000000000000,0.3404320
45047,763440.000000000000000,4158060.000000000000000,0.3132854
45048,763470.000000000000000,4158060.000000000000000,0.3448051
45049,763500.000000000000000,4158060.000000000000000,0.3195937
45050,763530.000000000000000,4158060.000000000000000,0.3059164
45051,763560.000000000000000,4158060.000000000000000,0.3303360
45052,763590.000000000000000,4158060.000000000000000,0.3209562
45053,763620.000000000000000,4158060.000000000000000,0.3340168
45054,763650.000000000000000,4158060.000000000000000,0.3587477
45055,763680.000000000000000,4158060.000000000000000,0.3487798
45056,763710.000000000000000,4158060.000000000000000,0.3245285
45057,763740.000000000000000,4158060.000000000000000,0.3894783
45058,763770.000000000000000,4158060.000000000000000,0.2839648
45059,763800.000000000000000,4158060.000000000000000,0.2753458
45060,763830.000000000000000,4158060.000000000000000,0.2984321
45061,763860.000000000000000,4158060.000000000000000,0.3537127
45062,763890.000000000000000,4158060.000000000000000,0.3803446
45063,763920.000000000000000,4158060.000000000000000,0.5302029
45064,763950.000000000000000,4158060.000000000000000,0.5069689
45065,763980.000000000000000,4158060.000000000000000,0.4956096
45066,764010.000000000000000,4158060.000000000000000,0.3646758
45067,764040.000000000000000,4158060.000000000000000,0.3456642
45068,764070.000000000000000,4158060.000000000000000,0.3576415
45069,764100.000000000000000,4158060.000000000000000,0.3799044
45070,764130.000000000000000,4158060.000000000000000,0.3233877
45071,764160.000000000000000,4158060.000000000000000,0.3598398
45072,764190.000000000000000,4158060.000000000000000,0.2543874
45073,764220.000000000000000,4158060.000000000000000,0.2268006
45074,764250.000000000000000,4158060.000000000000000,0.4702669
45075,764280.000000000000000,4158060.000000000000000,0.4390908
45076,764310.000000000000000,4158060.000000000000000,0.4572484
45077,764340.000000000000000,4158060.000000000000000,0.3909892
45078,764370.000000000000000,4158060.000000000000000,0.3749404
45079,764400.000000000000000,4158060.000000000000000,0.4923149
45080,764430.000000000000000,4158060.000000000000000,0.5086004
45081,764460.000000000000000,4158060.000000000000000,0.3185980
45082,764490.000000000000000,4158060.000000000000000,0.2840884
45083,764520.000000000000000,4158060.000000000000000,0.3009430
45084,764550.000000000000000,4158060.000000000000000,0.3072626
45085,764580.000000000000000,4158060.000000000000000,0.4324529
45086,764610.000000000000000,4158060.000000000000000,0.2760899
45087,764640.000000000000000,4158060.000000000000000,0.2884083
45088,764670.000000000000000,4158060.000000000000000,0.3559341
45089,764700.000000000000000,4158060.000000000000000,0.4188550
45090,764730.000000000000000,4158060.000000000000000,0.2591240
45091,764760.000000000000000,4158060.000000000000000,0.2965263
45092,764790.000000000000000,4158060.000000000000000,0.3062558
45093,764820.000000000000000,4158060.000000000000000,0.3079402
45094,764850.000000000000000,4158060.000000000000000,0.3499533
45095,764880.000000000000000,4158060.000000000000000,0.2950136
45096,764910.000000000000000,4158060.000000000000000,0.2771607
45097,764940.000000000000000,4158060.000000000000000,0.3408856
45098,764970.000000000000000,4158060.000000000000000,0.4081180
45099,765000.000000000000000,4158060.000000000000000,0.4338633
45100,765030.000000000000000,4158060.000000000000000,0.3628067
45101,765060.000000000000000,4158060.000000000000000,0.3141197
45102,765090.000000000000000,4158060.000000000000000,0.2945075
45103,765120.000000000000000,4158060.000000000000000,0.3308898
45104,765150.000000000000000,4158060.000000000000000,0.3449615
45105,765180.000000000000000,4158060.000000000000000,0.2734238
45106,765210.000000000000000,4158060.000000000000000,0.2423474
45107,765240.000000000000000,4158060.000000000000000,0.2917318
45108,765270.000000000000000,4158060.000000000000000,0.3178644
45109,765300.000000000000000,4158060.000000000000000,0.2906361
45110,765330.000000000000000,4158060.000000000000000,0.3155472
45111,765360.000000000000000,4158060.000000000000000,0.2567092
45112,765390.000000000000000,4158060.000000000000000,0.2747479
45113,765420.000000000000000,4158060.000000000000000,0.2537678
45114,765450.000000000000000,4158060.000000000000000,0.3728144
45115,765480.000000000000000,4158060.000000000000000,0.2920550
45116,765510.000000000000000,4158060.000000000000000,0.3419437
45117,765540.000000000000000,4158060.000000000000000,0.4244863
45118,765570.000000000000000,4158060.000000000000000,0.2822689
45119,765600.000000000000000,4158060.000000000000000,0.3010228
45120,765630.000000000000000,4158060.000000000000000,0.2626539
45121,765660.000000000000000,4158060.000000000000000,0.2492368
45122,765690.000000000000000,4158060.000000000000000,0.3051713
45123,765720.000000000000000,4158060.000000000000000,0.4118070
45124,765750.000000000000000,4158060.000000000000000,0.2671593
45125,765780.000000000000000,4158060.000000000000000,0.2308925
45126,765810.000000000000000,4158060.000000000000000,0.2622263
45127,765840.000000000000000,4158060.000000000000000,0.2695158
45128,765870.000000000000000,4158060.000000000000000,0.2784705
45129,765900.000000000000000,4158060.000000000000000,0.2632798
45130,765930.000000000000000,4158060.000000000000000,0.2328100
45131,765960.000000000000000,4158060.000000000000000,0.2047124
45132,765990.000000000000000,4158060.000000000000000,0.1979207
45133,766020.000000000000000,4158060.000000000000000,0.1715865
45134,766050.000000000000000,4158060.000000000000000,0.2574831
45135,766080.000000000000000,4158060.000000000000000,0.3042457
45136,766110.000000000000000,4158060.000000000000000,0.3207287
45137,766140.000000000000000,4158060.000000000000000,0.3343976
45138,766170.000000000000000,4158060.000000000000000,0.3020579
45139,766200.000000000000000,4158060.000000000000000,0.3728781
45140,766230.000000000000000,4158060.000000000000000,0.4358442
45141,766260.000000000000000,4158060.000000000000000,0.4161697
45142,766290.000000000000000,4158060.000000000000000,0.4476481
45143,766320.000000000000000,4158060.000000000000000,0.3659053
45144,766350.000000000000000,4158060.000000000000000,0.3239707
45145,766380.000000000000000,4158060.000000000000000,0.5995965
45146,766410.000000000000000,4158060.000000000000000,0.4871374
45147,766440.000000000000000,4158060.000000000000000,0.4080242
45148,766470.000000000000000,4158060.000000000000000,0.2553332
45149,766500.000000000000000,4158060.000000000000000,0.2136398
45150,766530.000000000000000,4158060.000000000000000,0.2273465
45151,766560.000000000000000,4158060.000000000000000,0.2119142
45152,766590.000000000000000,4158060.000000000000000,0.2249850
45153,766620.000000000000000,4158060.000000000000000,0.1959409
45154,766650.000000000000000,4158060.000000000000000,0.1459449
45155,766680.000000000000000,4158060.000000000000000,0.1676601
45156,766710.000000000000000,4158060.000000000000000,0.2226595
45157,766740.000000000000000,4158060.000000000000000,0.2693442
45158,766770.000000000000000,4158060.000000000000000,0.2751519
45159,766800.000000000000000,4158060.000000000000000,0.2796391
45160,766830.000000000000000,4158060.000000000000000,0.2951962
45161,766860.000000000000000,4158060.000000000000000,0.2834250
45162,766890.000000000000000,4158060.000000000000000,0.2589299
45163,766920.000000000000000,4158060.000000000000000,0.2452766
45164,766950.000000000000000,4158060.000000000000000,0.2395218
45165,766980.000000000000000,4158060.000000000000000,0.2098396
45166,767010.000000000000000,4158060.000000000000000,0.2461303
45167,767040.000000000000000,4158060.000000000000000,0.2213814
45168,767070.000000000000000,4158060.000000000000000,0.2433110
45169,762840.000000000000000,4158030.000000000000000,0.3986787
45170,762870.000000000000000,4158030.000000000000000,0.4499887
45171,762900.000000000000000,4158030.000000000000000,0.4867995
45172,762930.000000000000000,4158030.000000000000000,0.4182471
45173,762960.000000000000000,4158030.000000000000000,0.3878649
45174,762990.000000000000000,4158030.000000000000000,0.3592934
45175,763020.000000000000000,4158030.000000000000000,0.3454098
45176,763050.000000000000000,4158030.000000000000000,0.3066930
45177,763080.000000000000000,4158030.000000000000000,0.2788741
45178,763110.000000000000000,4158030.000000000000000,0.2746321
45179,763140.000000000000000,4158030.000000000000000,0.2987585
45180,763170.000000000000000,4158030.000000000000000,0.2880567
45181,763200.000000000000000,4158030.000000000000000,0.2604346
45182,763230.000000000000000,4158030.000000000000000,0.2507378
45183,763260.000000000000000,4158030.000000000000000,0.2824033
45184,763290.000000000000000,4158030.000000000000000,0.3224995
45185,763320.000000000000000,4158030.000000000000000,0.3248509
45186,763350.000000000000000,4158030.000000000000000,0.3217189
45187,763380.000000000000000,4158030.000000000000000,0.3469250
45188,763410.000000000000000,4158030.000000000000000,0.3469352
45189,763440.000000000000000,4158030.000000000000000,0.2893484
45190,763470.000000000000000,4158030.000000000000000,0.2874686
45191,763500.000000000000000,4158030.000000000000000,0.2749908
45192,763530.000000000000000,4158030.000000000000000,0.3052408
45193,763560.000000000000000,4158030.000000000000000,0.3165048
45194,763590.000000000000000,4158030.000000000000000,0.3344465
45195,763620.000000000000000,4158030.000000000000000,0.4203175
45196,763650.000000000000000,4158030.000000000000000,0.4501347
45197,763680.000000000000000,4158030.000000000000000,0.3573214
45198,763710.000000000000000,4158030.000000000000000,0.3445014
45199,763740.000000000000000,4158030.000000000000000,0.3659204
45200,763770.000000000000000,4158030.000000000000000,0.3071508
45201,763800.000000000000000,4158030.000000000000000,0.3087007
45202,763830.000000000000000,4158030.000000000000000,0.3379639
45203,763860.000000000000000,4158030.000000000000000,0.3682815
45204,763890.000000000000000,4158030.000000000000000,0.3877771
45205,763920.000000000000000,4158030.000000000000000,0.4828968
45206,763950.000000000000000,4158030.000000000000000,0.5129476
45207,763980.000000000000000,4158030.000000000000000,0.5077572
45208,764010.000000000000000,4158030.000000000000000,0.4158740
45209,764040.000000000000000,4158030.000000000000000,0.3519775
45210,764070.000000000000000,4158030.000000000000000,0.3216252
45211,764100.000000000000000,4158030.000000000000000,0.2920570
45212,764130.000000000000000,4158030.000000000000000,0.3150043
45213,764160.000000000000000,4158030.000000000000000,0.3332414
45214,764190.000000000000000,4158030.000000000000000,0.2826383
45215,764220.000000000000000,4158030.000000000000000,0.2706672
45216,764250.000000000000000,4158030.000000000000000,0.3038861
45217,764280.000000000000000,4158030.000000000000000,0.4756972
45218,764310.000000000000000,4158030.000000000000000,0.5090145
45219,764340.000000000000000,4158030.000000000000000,0.3523606
45220,764370.000000000000000,4158030.000000000000000,0.3329366
45221,764400.000000000000000,4158030.000000000000000,0.4375612
45222,764430.000000000000000,4158030.000000000000000,0.5782809
45223,764460.000000000000000,4158030.000000000000000,0.4204860
45224,764490.000000000000000,4158030.000000000000000,0.2882510
45225,764520.000000000000000,4158030.000000000000000,0.2985025
45226,764550.000000000000000,4158030.000000000000000,0.3336383
45227,764580.000000000000000,4158030.000000000000000,0.3696452
45228,764610.000000000000000,4158030.000000000000000,0.3081191
45229,764640.000000000000000,4158030.000000000000000,0.3320331
45230,764670.000000000000000,4158030.000000000000000,0.3293092
45231,764700.000000000000000,4158030.000000000000000,0.3064433
45232,764730.000000000000000,4158030.000000000000000,0.2736143
45233,764760.000000000000000,4158030.000000000000000,0.2597964
45234,764790.000000000000000,4158030.000000000000000,0.2617715
45235,764820.000000000000000,4158030.000000000000000,0.2727221
45236,764850.000000000000000,4158030.000000000000000,0.3217026
45237,764880.000000000000000,4158030.000000000000000,0.2704031
45238,764910.000000000000000,4158030.000000000000000,0.2350428
45239,764940.000000000000000,4158030.000000000000000,0.2817014
45240,764970.000000000000000,4158030.000000000000000,0.2968127
45241,765000.000000000000000,4158030.000000000000000,0.3241150
45242,765030.000000000000000,4158030.000000000000000,0.3599330
45243,765060.000000000000000,4158030.000000000000000,0.3670945
45244,765090.000000000000000,4158030.000000000000000,0.3004073
45245,765120.000000000000000,4158030.000000000000000,0.2923224
45246,765150.000000000000000,4158030.000000000000000,0.3293890
45247,765180.000000000000000,4158030.000000000000000,0.2719746
45248,765210.000000000000000,4158030.000000000000000,0.2322919
45249,765240.000000000000000,4158030.000000000000000,0.3112696
45250,765270.000000000000000,4158030.000000000000000,0.4166429
45251,765300.000000000000000,4158030.000000000000000,0.3378868
45252,765330.000000000000000,4158030.000000000000000,0.3037296
45253,765360.000000000000000,4158030.000000000000000,0.2743558
45254,765390.000000000000000,4158030.000000000000000,0.2863142
45255,765420.000000000000000,4158030.000000000000000,0.2477832
45256,765450.000000000000000,4158030.000000000000000,0.3556058
45257,765480.000000000000000,4158030.000000000000000,0.3527706
45258,765510.000000000000000,4158030.000000000000000,0.3616094
45259,765540.000000000000000,4158030.000000000000000,0.4135888
45260,765570.000000000000000,4158030.000000000000000,0.3026908
45261,765600.000000000000000,4158030.000000000000000,0.3239284
45262,765630.000000000000000,4158030.000000000000000,0.3113288
45263,765660.000000000000000,4158030.000000000000000,0.3592467
45264,765690.000000000000000,4158030.000000000000000,0.4394369
45265,765720.000000000000000,4158030.000000000000000,0.4457093
45266,765750.000000000000000,4158030.000000000000000,0.3021175
45267,765780.000000000000000,4158030.000000000000000,0.2208342
45268,765810.000000000000000,4158030.000000000000000,0.2512470
45269,765840.000000000000000,4158030.000000000000000,0.2813852
45270,765870.000000000000000,4158030.000000000000000,0.3016163
45271,765900.000000000000000,4158030.000000000000000,0.3441605
45272,765930.000000000000000,4158030.000000000000000,0.2566889
45273,765960.000000000000000,4158030.000000000000000,0.2179831
45274,765990.000000000000000,4158030.000000000000000,0.2153778
45275,766020.000000000000000,4158030.000000000000000,0.2080855
45276,766050.000000000000000,4158030.000000000000000,0.2475854
45277,766080.000000000000000,4158030.000000000000000,0.3082856
45278,766110.000000000000000,4158030.000000000000000,0.3196925
45279,766140.000000000000000,4158030.000000000000000,0.3303217
45280,766170.000000000000000,4158030.000000000000000,0.4023371
45281,766200.000000000000000,4158030.000000000000000,0.4683089
45282,766230.000000000000000,4158030.000000000000000,0.4271118
45283,766260.000000000000000,4158030.000000000000000,0.3454338
45284,766290.000000000000000,4158030.000000000000000,0.2743682
45285,766320.000000000000000,4158030.000000000000000,0.1941162
45286,766350.000000000000000,4158030.000000000000000,0.2732408
45287,766380.000000000000000,4158030.000000000000000,0.5275258
45288,766410.000000000000000,4158030.000000000000000,0.5642797
45289,766440.000000000000000,4158030.000000000000000,0.5222130
45290,766470.000000000000000,4158030.000000000000000,0.3674810
45291,766500.000000000000000,4158030.000000000000000,0.2762616
45292,766530.000000000000000,4158030.000000000000000,0.2212280
45293,766560.000000000000000,4158030.000000000000000,0.2262271
45294,766590.000000000000000,4158030.000000000000000,0.2507499
45295,766620.000000000000000,4158030.000000000000000,0.2443664
45296,766650.000000000000000,4158030.000000000000000,0.1879818
45297,766680.000000000000000,4158030.000000000000000,0.2217859
45298,766710.000000000000000,4158030.000000000000000,0.2691640
45299,766740.000000000000000,4158030.000000000000000,0.2728962
45300,766770.000000000000000,4158030.000000000000000,0.2763792
45301,766800.000000000000000,4158030.000000000000000,0.2709670
45302,766830.000000000000000,4158030.000000000000000,0.2120818
45303,766860.000000000000000,4158030.000000000000000,0.2483508
45304,766890.000000000000000,4158030.000000000000000,0.2538778
45305,766920.000000000000000,4158030.000000000000000,0.2687656
45306,766950.000000000000000,4158030.000000000000000,0.2818224
45307,766980.000000000000000,4158030.000000000000000,0.2473801
45308,767010.000000000000000,4158030.000000000000000,0.2829108
45309,767040.000000000000000,4158030.000000000000000,0.2267848
45310,767070.000000000000000,4158030.000000000000000,0.2593274
45311,762840.000000000000000,4158000.000000000000000,0.4744521
45312,762870.000000000000000,4158000.000000000000000,0.4592394
45313,762900.000000000000000,4158000.000000000000000,0.4537497
45314,762930.000000000000000,4158000.000000000000000,0.4167859
45315,762960.000000000000000,4158000.000000000000000,0.4261113
45316,762990.000000000000000,4158000.000000000000000,0.4045227
45317,763020.000000000000000,4158000.000000000000000,0.3947262
45318,763050.000000000000000,4158000.000000000000000,0.3587363
45319,763080.000000000000000,4158000.000000000000000,0.3084269
45320,763110.000000000000000,4158000.000000000000000,0.2696767
45321,763140.000000000000000,4158000.000000000000000,0.2795551
45322,763170.000000000000000,4158000.000000000000000,0.2722944
45323,763200.000000000000000,4158000.000000000000000,0.2592044
45324,763230.000000000000000,4158000.000000000000000,0.2637161
45325,763260.000000000000000,4158000.000000000000000,0.3178832
45326,763290.000000000000000,4158000.000000000000000,0.2677736
45327,763320.000000000000000,4158000.000000000000000,0.2881968
45328,763350.000000000000000,4158000.000000000000000,0.3286089
45329,763380.000000000000000,4158000.000000000000000,0.3288715
45330,763410.000000000000000,4158000.000000000000000,0.3169063
45331,763440.000000000000000,4158000.000000000000000,0.2753768
45332,763470.000000000000000,4158000.000000000000000,0.2905678
45333,763500.000000000000000,4158000.000000000000000,0.2684987
45334,763530.000000000000000,4158000.000000000000000,0.3856831
45335,763560.000000000000000,4158000.000000000000000,0.3591661
45336,763590.000000000000000,4158000.000000000000000,0.3021936
45337,763620.000000000000000,4158000.000000000000000,0.3759045
45338,763650.000000000000000,4158000.000000000000000,0.4599091
45339,763680.000000000000000,4158000.000000000000000,0.3977457
45340,763710.000000000000000,4158000.000000000000000,0.3037621
45341,763740.000000000000000,4158000.000000000000000,0.3251074
45342,763770.000000000000000,4158000.000000000000000,0.3555140
45343,763800.000000000000000,4158000.000000000000000,0.3325422
45344,763830.000000000000000,4158000.000000000000000,0.3553163
45345,763860.000000000000000,4158000.000000000000000,0.4167141
45346,763890.000000000000000,4158000.000000000000000,0.3927969
45347,763920.000000000000000,4158000.000000000000000,0.3793575
45348,763950.000000000000000,4158000.000000000000000,0.4476407
45349,763980.000000000000000,4158000.000000000000000,0.4107326
45350,764010.000000000000000,4158000.000000000000000,0.3884533
45351,764040.000000000000000,4158000.000000000000000,0.3530091
45352,764070.000000000000000,4158000.000000000000000,0.3020597
45353,764100.000000000000000,4158000.000000000000000,0.3041014
45354,764130.000000000000000,4158000.000000000000000,0.3447109
45355,764160.000000000000000,4158000.000000000000000,0.3451544
45356,764190.000000000000000,4158000.000000000000000,0.2822146
45357,764220.000000000000000,4158000.000000000000000,0.2642305
45358,764250.000000000000000,4158000.000000000000000,0.2587847
45359,764280.000000000000000,4158000.000000000000000,0.3470581
45360,764310.000000000000000,4158000.000000000000000,0.5467702
45361,764340.000000000000000,4158000.000000000000000,0.4619840
45362,764370.000000000000000,4158000.000000000000000,0.3523948
45363,764400.000000000000000,4158000.000000000000000,0.3866765
45364,764430.000000000000000,4158000.000000000000000,0.6093792
45365,764460.000000000000000,4158000.000000000000000,0.5288398
45366,764490.000000000000000,4158000.000000000000000,0.3133907
45367,764520.000000000000000,4158000.000000000000000,0.2964824
45368,764550.000000000000000,4158000.000000000000000,0.3291993
45369,764580.000000000000000,4158000.000000000000000,0.3840511
45370,764610.000000000000000,4158000.000000000000000,0.3760920
45371,764640.000000000000000,4158000.000000000000000,0.3557564
45372,764670.000000000000000,4158000.000000000000000,0.3246782
45373,764700.000000000000000,4158000.000000000000000,0.2670714
45374,764730.000000000000000,4158000.000000000000000,0.2653917
45375,764760.000000000000000,4158000.000000000000000,0.2627356
45376,764790.000000000000000,4158000.000000000000000,0.2535988
45377,764820.000000000000000,4158000.000000000000000,0.2628721
45378,764850.000000000000000,4158000.000000000000000,0.2628768
45379,764880.000000000000000,4158000.000000000000000,0.2487557
45380,764910.000000000000000,4158000.000000000000000,0.2563596
45381,764940.000000000000000,4158000.000000000000000,0.2882015
45382,764970.000000000000000,4158000.000000000000000,0.2558320
45383,765000.000000000000000,4158000.000000000000000,0.2992949
45384,765030.000000000000000,4158000.000000000000000,0.3227394
45385,765060.000000000000000,4158000.000000000000000,0.3659375
45386,765090.000000000000000,4158000.000000000000000,0.3333124
45387,765120.000000000000000,4158000.000000000000000,0.3381954
45388,765150.000000000000000,4158000.000000000000000,0.3708663
45389,765180.000000000000000,4158000.000000000000000,0.2659210
45390,765210.000000000000000,4158000.000000000000000,0.2473807
45391,765240.000000000000000,4158000.000000000000000,0.2935363
45392,765270.000000000000000,4158000.000000000000000,0.4387119
45393,765300.000000000000000,4158000.000000000000000,0.3900715
45394,765330.000000000000000,4158000.000000000000000,0.2753963
45395,765360.000000000000000,4158000.000000000000000,0.2339194
45396,765390.000000000000000,4158000.000000000000000,0.2378587
45397,765420.000000000000000,4158000.000000000000000,0.2496993
45398,765450.000000000000000,4158000.000000000000000,0.3654561
45399,765480.000000000000000,4158000.000000000000000,0.3768896
45400,765510.000000000000000,4158000.000000000000000,0.4062491
45401,765540.000000000000000,4158000.000000000000000,0.3988847
45402,765570.000000000000000,4158000.000000000000000,0.3573736
45403,765600.000000000000000,4158000.000000000000000,0.3349929
45404,765630.000000000000000,4158000.000000000000000,0.3111607
45405,765660.000000000000000,4158000.000000000000000,0.3378173
45406,765690.000000000000000,4158000.000000000000000,0.5243895
45407,765720.000000000000000,4158000.000000000000000,0.4435430
45408,765750.000000000000000,4158000.000000000000000,0.2630230
